2020-01-02 17:16:03,956 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100017c89060004, timeout of 4000ms exceeded
2020-01-02 17:16:03,957 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100017c89060004
2020-01-02 17:17:01,070 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49442
2020-01-02 17:17:01,075 [myid:] - INFO  [NIOWorkerThread-14:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49442
2020-01-02 17:17:01,077 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060005 with negotiated timeout 5000 for client /127.0.0.1:49442
2020-01-02 17:17:09,491 [myid:] - WARN  [NIOWorkerThread-14:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060005, likely client has closed socket
2020-01-02 17:17:09,492 [myid:] - INFO  [NIOWorkerThread-14:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060005]
2020-01-02 17:17:09,493 [myid:] - INFO  [NIOWorkerThread-14:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49442 which had sessionid 0x100017c89060005
2020-01-02 17:17:13,957 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100017c89060005, timeout of 5000ms exceeded
2020-01-02 17:17:13,958 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100017c89060005
2020-01-03 09:10:21,731 [myid:] - WARN  [NIOWorkerThread-16:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060001, likely client has closed socket
2020-01-03 09:10:21,733 [myid:] - INFO  [NIOWorkerThread-16:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060001]
2020-01-03 09:10:21,733 [myid:] - INFO  [NIOWorkerThread-16:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49434 which had sessionid 0x100017c89060001
2020-01-03 09:10:22,783 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /0:0:0:0:0:0:0:1:60890
2020-01-03 09:10:23,041 [myid:] - WARN  [NIOWorkerThread-1:ZooKeeperServer@926] - Connection request from old client /0:0:0:0:0:0:0:1:60890; will be dropped if server is in r-o mode
2020-01-03 09:10:23,041 [myid:] - INFO  [NIOWorkerThread-1:ZooKeeperServer@969] - Client attempting to renew session 0x100017c89060001 at /0:0:0:0:0:0:0:1:60890
2020-01-03 09:10:23,043 [myid:] - INFO  [NIOWorkerThread-1:ZooKeeperServer@678] - Established session 0x100017c89060001 with negotiated timeout 30000 for client /0:0:0:0:0:0:0:1:60890
2020-01-03 10:10:24,272 [myid:] - INFO  [NIOServerCxnFactory.AcceptThread:0.0.0.0/0.0.0.0:2181:NIOServerCnxnFactory$AcceptThread@296] - Accepted socket connection from /127.0.0.1:49740
2020-01-03 10:10:24,276 [myid:] - INFO  [NIOWorkerThread-1:ZooKeeperServer@964] - Client attempting to establish new session at /127.0.0.1:49740
2020-01-03 10:10:24,278 [myid:] - INFO  [SyncThread:0:ZooKeeperServer@678] - Established session 0x100017c89060006 with negotiated timeout 4000 for client /127.0.0.1:49740
2020-01-03 10:10:32,309 [myid:] - WARN  [NIOWorkerThread-14:NIOServerCnxn@365] - Unable to read additional data from client sessionid 0x100017c89060006, likely client has closed socket
2020-01-03 10:10:32,310 [myid:] - INFO  [NIOWorkerThread-14:MBeanRegistry@128] - Unregister MBean [org.apache.ZooKeeperService:name0=StandaloneServer_port2181,name1=Connections,name2=127.0.0.1,name3=0x100017c89060006]
2020-01-03 10:10:32,312 [myid:] - INFO  [NIOWorkerThread-14:NIOServerCnxn@607] - Closed socket connection for client /127.0.0.1:49740 which had sessionid 0x100017c89060006
2020-01-03 10:10:36,010 [myid:] - INFO  [SessionTracker:ZooKeeperServer@384] - Expiring session 0x100017c89060006, timeout of 4000ms exceeded
2020-01-03 10:10:36,011 [myid:] - INFO  [ProcessThread(sid:0 cport:2181)::PrepRequestProcessor@647] - Processed session termination for sessionid: 0x100017c89060006
